STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER,VSH_GR
ABAB,ABB-138,1226.9724,8.5564,-48.5139,114.2447,1.4332,0.373,2.3346,GUF,0.8030587499999999
ABAB,ABB-138,1227.1248,8.7847,-49.0069,114.7833,1.4512,0.4059,2.3362,GUF,0.80979125
ABAB,ABB-138,1227.2772,8.8608,-50.0694,107.5454,1.4125,0.4127,2.3327,GUF,0.7193175
ABAB,ABB-138,1227.4296,8.8354,-50.0972,110.7231,1.4827,0.3815,2.3344,GUF,0.75903875
ABAB,ABB-138,1227.582,8.8101,-50.7153,112.3656,1.5123,0.3653,2.3339,GUF,0.77957
ABAB,ABB-138,1227.7344,8.6325,-50.7986,108.7033,1.4644,0.3658,2.3321,GUF,0.73379125
ABAB,ABB-138,1227.8868,8.5565,-50.7569,103.6331,1.5409,0.3824,2.3191,GUF,0.67041375
ABAB,ABB-138,1228.0392,8.5057,-51.1181,99.69,1.4819,0.3697,2.322,GUF,0.6211249999999999
ABAB,ABB-138,1228.1916,8.4423,-52.1666,102.1282,1.4865,0.3903,2.3344,GUF,0.6516025000000001
ABAB,ABB-138,1228.344,8.5311,-52.6406,97.2319,1.4623,0.4064,2.3366,GUF,0.59039875
ABAB,ABB-138,1228.4964,8.5311,-53.0,101.1675,1.4833,0.4036,2.3329,GUF,0.6395937500000001
ABAB,ABB-138,1228.6488,8.772,-53.9444,102.9037,1.4758,0.3819,2.3246,GUF,0.66129625
ABAB,ABB-138,1228.8012,8.8861,-54.368,107.3134,1.5164,0.3759,2.3216,GUF,0.7164175
ABAB,ABB-138,1228.9536,8.9369,-54.4028,106.1446,1.5837,0.3647,2.3139,GUF,0.7018074999999999
ABAB,ABB-138,1229.106,8.8861,-54.6458,107.2999,1.5326,0.3545,2.314,GUF,0.7162487499999999
ABAB,ABB-138,1229.2584,8.8354,-54.8056,105.5699,1.5607,0.3586,2.3256,GUF,0.6946237500000001
ABAB,ABB-138,1229.4108,8.8608,-54.4028,104.1554,1.567,0.3885,2.3457,GUF,0.6769425
ABAB,ABB-138,1229.5632,8.7213,-54.5,107.805,1.5002,0.3844,2.3581,GUF,0.7225625000000001
ABAB,ABB-138,1229.7156,8.6959,-54.8403,112.4519,1.4419,0.3939,2.3757,GUF,0.7806487499999999
ABAB,ABB-138,1229.868,8.6959,-54.7266,117.6097,1.4581,0.3669,2.3891,GUF,0.84512125
ABAB,ABB-138,1230.0204,8.7593,-54.7778,116.191,1.5317,0.3633,2.3957,GUF,0.8273875
ABAB,ABB-138,1230.1728,8.8861,-54.9444,115.6781,1.5011,0.3637,2.3831,GUF,0.82097625
ABAB,ABB-138,1230.3252,8.9876,-54.8958,111.4631,1.5374,0.3537,2.3707,GUF,0.76828875
ABAB,ABB-138,1230.4776,9.0637,-55.1597,110.4763,1.5647,0.3467,2.3515,GUF,0.75595375
ABAB,ABB-138,1230.63,9.051,-55.2639,112.2225,1.581,0.3286,2.3431,GUF,0.77778125
ABAB,ABB-138,1230.7824,9.0637,-55.2431,110.3487,1.5969,0.3468,2.3397,GUF,0.75435875
ABAB,ABB-138,1230.9348,9.0003,-55.0156,111.7732,1.5724,0.3587,2.34,GUF,0.772165
ABAB,ABB-138,1231.0872,9.0003,-54.6458,105.7587,1.5664,0.3704,2.3391,GUF,0.69698375
ABAB,ABB-138,1231.2396,9.089,-54.8958,105.7765,1.5465,0.3805,2.3305,GUF,0.69720625
ABAB,ABB-138,1231.392,9.1651,-55.0972,104.8828,1.5479,0.3815,2.3419,GUF,0.6860350000000001
ABAB,ABB-138,1231.5444,9.1144,-55.0417,111.0161,1.4921,0.39,2.3547,GUF,0.7627012499999999
ABAB,ABB-138,1231.6968,9.0129,-55.4722,114.8027,1.4888,0.4128,2.3706,GUF,0.81003375
ABAB,ABB-138,1231.8492,8.9749,-55.5556,121.3295,1.4952,0.3933,2.3731,GUF,0.8916187499999999
ABAB,ABB-138,1232.0016,9.0003,-55.9236,124.1749,1.4479,0.4018,2.3669,GUF,0.9271862499999999
ABAB,ABB-138,1232.154,9.1144,-56.2708,131.6602,1.3884,0.4075,2.356,GUF,1.0
ABAB,ABB-138,1232.3064,9.1397,-56.8194,131.0523,1.3736,0.4336,2.3473,GUF,1.0
ABAB,ABB-138,1232.4588,9.1397,-56.875,126.2776,1.3736,0.4454,2.3466,GUF,0.95347
ABAB,ABB-138,1232.6112,9.2158,-57.4236,121.8747,1.3963,0.4423,2.3493,GUF,0.89843375
ABAB,ABB-138,1232.7636,9.1271,-56.9514,117.733,1.4159,0.441,2.342,GUF,0.8466625000000001
ABAB,ABB-138,1232.916,9.1778,-56.375,122.4528,1.3746,0.4701,2.3342,GUF,0.9056599999999999
ABAB,ABB-138,1233.0684,9.2031,-56.4444,125.0496,1.4447,0.4589,2.3299,GUF,0.93812
ABAB,ABB-138,1233.2208,9.2539,-56.2361,125.0291,1.4854,0.4305,2.334,GUF,0.93786375
ABAB,ABB-138,1233.3732,9.2919,-56.0556,125.494,1.4942,0.3855,2.3443,GUF,0.943675
ABAB,ABB-138,1233.5256,9.4187,-56.6042,122.0874,1.5498,0.3843,2.3371,GUF,0.9010925000000001
ABAB,ABB-138,1233.678,9.3426,-57.0703,123.6127,1.5836,0.3745,2.3295,GUF,0.92015875
ABAB,ABB-138,1233.8304,9.0637,-57.5555,118.0746,1.5471,0.4019,2.3206,GUF,0.8509325000000001
ABAB,ABB-138,1233.9828,9.1017,-56.9306,114.2784,1.5821,0.4193,2.3438,GUF,0.8034800000000001
ABAB,ABB-138,1234.1352,9.1017,-56.5625,107.8061,2.4022,0.4139,2.3934,GUF,0.72257625
ABAB,ABB-138,1234.2876,9.051,-55.9722,95.8407,5.2315,0.3753,2.4722,GUF,0.57300875
ABAB,ABB-138,1234.44,8.7847,-55.257,95.6414,6.6211,0.3074,2.5145,GUF,0.5705175
ABAB,ABB-138,1234.5924,8.5818,-55.2708,92.2245,2.206,0.3163,2.4929,GUF,0.52780625
ABAB,ABB-138,1234.7448,8.6072,-55.6111,103.3711,1.7028,0.34,2.4453,GUF,0.66713875
ABAB,ABB-138,1234.8972,8.6579,-55.3194,110.6883,1.6013,0.3945,2.4062,GUF,0.75860375
ABAB,ABB-138,1235.0496,8.734,-55.8542,115.1414,1.5638,0.3843,2.4015,GUF,0.8142675
ABAB,ABB-138,1235.202,8.8227,-56.5,118.4525,1.4883,0.3904,2.3822,GUF,0.85565625
ABAB,ABB-138,1235.3544,8.8861,-56.7083,116.0512,1.3353,0.3925,2.3739,GUF,0.8256399999999999
ABAB,ABB-138,1235.5068,9.0003,-56.9097,124.5475,1.1912,0.4145,2.3704,GUF,0.93184375
ABAB,ABB-138,1235.6592,9.0763,-56.9444,126.9067,1.1572,0.4202,2.3681,GUF,0.96133375
ABAB,ABB-138,1235.8116,9.1271,-56.5972,127.4427,1.1819,0.4032,2.365,GUF,0.96803375
ABAB,ABB-138,1235.964,9.1651,-56.4792,122.1832,1.1994,0.3908,2.3631,GUF,0.90229
ABAB,ABB-138,1236.1164,9.1397,-56.8047,125.2578,1.2201,0.3944,2.3587,GUF,0.9407225
ABAB,ABB-138,1236.2688,9.0129,-57.0278,126.9924,1.2116,0.4157,2.3571,GUF,0.9624050000000001
ABAB,ABB-138,1236.4212,8.8861,-57.1597,130.2371,1.1189,0.4451,2.3537,GUF,1.0
ABAB,ABB-138,1236.5736,8.9876,-57.5347,128.5345,1.14,0.4369,2.3488,GUF,0.9816812500000001
ABAB,ABB-138,1236.726,8.8101,-57.8264,126.8487,1.1384,0.4641,2.344,GUF,0.9606087499999999
ABAB,ABB-138,1236.8784,8.8481,-57.3889,124.5582,1.1884,0.4616,2.3407,GUF,0.9319775
ABAB,ABB-138,1237.0308,8.8481,-57.0903,122.6581,1.1938,0.501,2.3432,GUF,0.90822625
ABAB,ABB-138,1237.1832,8.8608,-57.0547,121.4459,1.2392,0.5041,2.341,GUF,0.8930737499999999
ABAB,ABB-138,1237.3356,8.8608,-57.3611,128.3812,1.2433,0.4986,2.3516,GUF,0.9797650000000001
ABAB,ABB-138,1237.488,8.8608,-58.1528,127.7248,1.2595,0.4798,2.3615,GUF,0.97156
ABAB,ABB-138,1237.6404,8.8101,-59.25,125.839,1.2665,0.477,2.3674,GUF,0.9479875
ABAB,ABB-138,1237.7928,8.7593,-58.3203,119.8003,1.2542,0.4695,2.3646,GUF,0.8725037499999999
ABAB,ABB-138,1237.9452,8.7213,-59.9791,122.2309,1.2638,0.5133,2.3696,GUF,0.9028862500000001
ABAB,ABB-138,1238.0976,8.7086,-60.4236,125.9817,1.2716,0.4783,2.3698,GUF,0.9497712500000001
ABAB,ABB-138,1238.25,8.7086,-60.2917,131.2623,1.2463,0.4341,2.3725,GUF,1.0
ABAB,ABB-138,1238.4024,8.7086,-60.2569,130.4456,1.2542,0.3857,2.369,GUF,1.0
ABAB,ABB-138,1238.5548,8.7086,-60.0278,126.6986,1.2692,0.4025,2.377,GUF,0.9587325
ABAB,ABB-138,1238.7072,8.734,-60.1328,126.8347,1.2659,0.4411,2.3778,GUF,0.96043375
ABAB,ABB-138,1238.8596,8.7593,-60.1458,132.4092,1.3003,0.4615,2.3824,GUF,1.0
ABAB,ABB-138,1239.012,8.7593,-60.3125,134.8289,1.3067,0.435,2.3874,GUF,1.0
ABAB,ABB-138,1239.1644,8.7593,-60.5833,132.3437,1.2884,0.4481,2.3941,GUF,1.0
ABAB,ABB-138,1239.3168,8.7593,-61.0694,123.4938,1.2826,0.4624,2.3909,GUF,0.9186724999999999
ABAB,ABB-138,1239.4692,8.7593,-61.3542,122.689,1.2843,0.4944,2.3791,GUF,0.9086124999999999
ABAB,ABB-138,1239.6216,8.8101,-61.5069,121.2732,1.2986,0.5179,2.3676,GUF,0.890915
ABAB,ABB-138,1239.774,8.8861,-61.7812,126.6465,1.2721,0.5119,2.3655,GUF,0.95808125
ABAB,ABB-138,1239.9264,8.9242,-61.9306,131.1666,1.2634,0.4723,2.3756,GUF,1.0
ABAB,ABB-138,1240.0788,8.8608,-61.8125,131.9068,1.3072,0.4509,2.3785,GUF,1.0
ABAB,ABB-138,1240.2312,8.6959,-61.6806,128.119,1.2702,0.4511,2.3807,GUF,0.9764875
ABAB,ABB-138,1240.3836,8.6832,-61.3438,120.9566,1.2622,0.4998,2.381,GUF,0.8869575
ABAB,ABB-138,1240.536,8.6832,-61.4792,122.7623,1.2647,0.4679,2.3826,GUF,0.90952875
ABAB,ABB-138,1240.6884,8.7086,-61.2014,123.5643,1.2815,0.4559,2.3886,GUF,0.9195537500000001
ABAB,ABB-138,1240.8408,8.7086,-60.7014,124.3667,1.2962,0.4412,2.3859,GUF,0.9295837499999999
ABAB,ABB-138,1240.9932,8.7466,-60.5972,123.5846,1.324,0.4491,2.3851,GUF,0.9198074999999999
ABAB,ABB-138,1241.1456,8.7847,-60.8611,126.7386,1.3379,0.4543,2.3802,GUF,0.9592325
ABAB,ABB-138,1241.298,8.7847,-60.6667,130.5661,1.2889,0.4468,2.3824,GUF,1.0
ABAB,ABB-138,1241.4504,8.734,-60.1875,131.2667,1.2452,0.4249,2.3857,GUF,1.0
ABAB,ABB-138,1241.6028,8.7213,-60.2708,131.8703,1.2394,0.4047,2.3883,GUF,1.0
ABAB,ABB-138,1241.7552,8.734,-60.8611,130.9155,1.2862,0.3966,2.3866,GUF,1.0
ABAB,ABB-138,1241.9076,8.734,-60.8333,128.4398,1.291,0.4106,2.3839,GUF,0.9804974999999999
ABAB,ABB-138,1242.06,8.7847,-60.6667,131.4576,1.28,0.3892,2.3917,GUF,1.0
ABAB,ABB-138,1242.2124,8.7974,-60.8958,132.1521,1.2958,0.4018,2.3988,GUF,1.0
ABAB,ABB-138,1242.3648,8.8481,-61.1016,127.3196,1.2926,0.3885,2.4035,GUF,0.9664949999999999
ABAB,ABB-138,1242.5172,8.7974,-61.0833,120.5878,1.289,0.4307,2.3959,GUF,0.8823475000000001
ABAB,ABB-138,1242.6696,8.8354,-61.0833,122.563,1.3077,0.4146,2.3891,GUF,0.9070375
ABAB,ABB-138,1242.822,8.8608,-60.9444,125.6532,1.267,0.4358,2.3833,GUF,0.945665
ABAB,ABB-138,1242.9744,8.9115,-61.2083,127.5403,1.2821,0.3985,2.3779,GUF,0.96925375
ABAB,ABB-138,1243.1268,8.8608,-61.5139,124.2236,1.266,0.3973,2.3817,GUF,0.927795
ABAB,ABB-138,1243.2792,8.9622,-61.5859,123.8688,1.2697,0.412,2.3833,GUF,0.92336
ABAB,ABB-138,1243.4316,8.8861,-61.9861,125.1535,1.2676,0.4284,2.3887,GUF,0.93941875
ABAB,ABB-138,1243.584,8.8354,-62.2986,120.9791,1.255,0.4457,2.3891,GUF,0.8872387500000001
ABAB,ABB-138,1243.7364,8.8101,-62.4375,124.4287,1.2647,0.4159,2.3891,GUF,0.9303587500000001
ABAB,ABB-138,1243.8888,8.772,-62.3403,121.4761,1.2734,0.4232,2.3804,GUF,0.89345125
ABAB,ABB-138,1244.0412,8.734,-62.2969,126.3249,1.2944,0.4453,2.3843,GUF,0.95406125
ABAB,ABB-138,1244.1936,8.7593,-62.5208,123.242,1.2816,0.4716,2.3946,GUF,0.915525
ABAB,ABB-138,1244.346,8.8354,-62.1528,120.4183,1.2839,0.448,2.3993,GUF,0.88022875
ABAB,ABB-138,1244.4984,8.8354,-62.2917,116.0823,1.3092,0.4365,2.3902,GUF,0.8260287500000001
ABAB,ABB-138,1244.6508,8.7213,-62.8125,118.9945,1.2917,0.4091,2.3849,GUF,0.86243125
ABAB,ABB-138,1244.8032,8.7466,-62.3672,122.2862,1.2996,0.4281,2.3811,GUF,0.9035774999999999
ABAB,ABB-138,1244.9556,8.7593,-62.0278,123.0445,1.3447,0.429,2.3826,GUF,0.91305625
ABAB,ABB-138,1245.108,8.8101,-62.0556,126.864,1.3061,0.4565,2.3767,GUF,0.9608000000000001
ABAB,ABB-138,1245.2604,8.8354,-61.7222,123.5717,1.2805,0.4012,2.3877,GUF,0.9196462500000001
ABAB,ABB-138,1245.4128,8.8608,-62.118,132.6363,1.2739,0.3966,2.384,GUF,1.0
ABAB,ABB-138,1245.5652,8.8227,-61.6875,132.0115,1.2779,0.4065,2.3815,GUF,1.0
ABAB,ABB-138,1245.7176,8.8101,-62.2187,137.9169,1.2972,0.4514,2.3814,GUF,1.0
ABAB,ABB-138,1245.87,8.7847,-62.0069,130.3899,1.3032,0.4415,2.3915,GUF,1.0
ABAB,ABB-138,1246.0224,8.7593,-61.9167,120.5411,1.2886,0.4383,2.3998,GUF,0.88176375
ABAB,ABB-138,1246.1748,8.7593,-62.0278,116.7938,1.3016,0.4201,2.388,GUF,0.8349225
ABAB,ABB-138,1246.3272,8.7593,-61.5695,115.8505,1.2942,0.4328,2.3829,GUF,0.82313125
ABAB,ABB-138,1246.4796,8.8101,-61.6528,123.0168,1.2986,0.4051,2.3757,GUF,0.91271
ABAB,ABB-138,1246.632,8.8354,-61.8359,117.5431,1.3009,0.4124,2.3841,GUF,0.8442887499999999
ABAB,ABB-138,1246.7844,8.8861,-61.4653,121.1844,1.3054,0.4103,2.3818,GUF,0.889805
ABAB,ABB-138,1246.9368,8.9115,-61.6736,120.6416,1.3038,0.4224,2.3891,GUF,0.8830199999999999
ABAB,ABB-138,1247.0892,8.8988,-61.6944,121.9845,1.3292,0.4186,2.391,GUF,0.8998062499999999
ABAB,ABB-138,1247.2416,8.8481,-61.3125,114.6751,1.3675,0.3827,2.3934,GUF,0.80843875
ABAB,ABB-138,1247.394,8.7086,-61.3906,114.9315,1.3625,0.3791,2.3863,GUF,0.81164375
ABAB,ABB-138,1247.5464,8.734,-61.3819,119.7062,1.3202,0.3912,2.3777,GUF,0.8713274999999999
ABAB,ABB-138,1247.6988,8.8101,-61.7639,130.6026,1.3624,0.4302,2.3827,GUF,1.0
ABAB,ABB-138,1247.8512,8.8608,-61.7569,128.6315,1.3517,0.4371,2.3887,GUF,0.9828937499999999
ABAB,ABB-138,1248.0036,8.8988,-61.4167,125.5339,1.3577,0.4494,2.3931,GUF,0.94417375
ABAB,ABB-138,1248.156,8.8861,-61.2656,113.2751,1.3445,0.4651,2.3833,GUF,0.7909387499999999
ABAB,ABB-138,1248.3084,8.8354,-61.4236,114.8703,1.33,0.4555,2.3758,GUF,0.81087875
ABAB,ABB-138,1248.4608,8.8354,-61.2778,124.3591,1.2966,0.45,2.3849,GUF,0.92948875
ABAB,ABB-138,1248.6132,8.9369,-60.9653,133.4901,1.2933,0.4283,2.3875,GUF,1.0
ABAB,ABB-138,1248.7656,9.0129,-61.5208,133.5775,1.2736,0.4309,2.3982,GUF,1.0
ABAB,ABB-138,1248.918,8.9242,-61.8472,126.7358,1.2729,0.3932,2.3947,GUF,0.9591974999999999
ABAB,ABB-138,1249.0704,8.8354,-61.7109,127.7928,1.3062,0.4044,2.4053,GUF,0.97241
ABAB,ABB-138,1249.2228,8.6072,-61.3958,126.6374,1.2997,0.395,2.4146,GUF,0.9579675
ABAB,ABB-138,1249.3752,8.5945,-61.5972,125.6215,1.309,0.4326,2.4179,GUF,0.94526875
ABAB,ABB-138,1249.5276,8.6325,-61.9306,124.8227,1.3169,0.4437,2.4219,GUF,0.93528375
ABAB,ABB-138,1249.68,8.6072,-61.5695,121.5566,1.3103,0.5046,2.4125,GUF,0.8944575
ABAB,ABB-138,1249.8324,8.5818,-61.2266,122.6989,1.3045,0.4832,2.4143,GUF,0.9087362499999999
ABAB,ABB-138,1249.9848,8.6072,-61.6875,123.3664,1.3136,0.5118,2.4121,GUF,0.91708
ABAB,ABB-138,1250.1372,8.6579,-61.7222,127.4278,1.3207,0.4791,2.4046,GUF,0.9678475000000001
ABAB,ABB-138,1250.2896,8.6832,-61.5903,127.1004,1.3317,0.4748,2.3873,GUF,0.9637549999999999
ABAB,ABB-138,1250.442,8.7213,-61.25,125.0955,1.3387,0.4127,2.3791,GUF,0.93869375
ABAB,ABB-138,1250.5944,8.6579,-61.3333,121.7593,1.3321,0.3938,2.3893,GUF,0.8969912499999999
ABAB,ABB-138,1250.7468,8.6579,-61.4219,126.9744,1.3074,0.3912,2.4018,GUF,0.96218
ABAB,ABB-138,1250.8992,8.6832,-61.4792,126.6731,1.3082,0.405,2.4011,GUF,0.9584137500000001
ABAB,ABB-138,1251.0516,8.6832,-61.2778,133.5077,1.349,0.4124,2.3993,GUF,1.0
ABAB,ABB-138,1251.204,8.7086,-61.7153,128.6169,1.3155,0.4132,2.4038,GUF,0.9827112499999998
ABAB,ABB-138,1251.3564,8.7086,-61.7109,127.1753,1.3163,0.4204,2.4074,GUF,0.9646912499999999
ABAB,ABB-138,1251.5088,8.772,-61.8472,126.1755,1.3071,0.4733,2.4053,GUF,0.95219375
ABAB,ABB-138,1251.6612,8.7847,-61.3472,124.6833,1.2951,0.5012,2.3979,GUF,0.93354125
ABAB,ABB-138,1251.8136,8.7467,-61.1736,123.1377,1.3205,0.4921,2.3905,GUF,0.91422125
ABAB,ABB-138,1251.966,8.7593,-61.4062,119.0554,1.3214,0.4792,2.3848,GUF,0.8631925
ABAB,ABB-138,1252.1184,8.6833,-61.6805,115.062,1.3394,0.4636,2.3877,GUF,0.813275
ABAB,ABB-138,1252.2708,8.6072,-61.8194,116.4424,1.3267,0.4462,2.3866,GUF,0.8305300000000001
ABAB,ABB-138,1252.4232,8.5945,-61.7431,116.8435,1.336,0.4179,2.3809,GUF,0.83554375
ABAB,ABB-138,1252.5756,8.6325,-61.75,119.8518,1.3578,0.3866,2.3699,GUF,0.8731475
ABAB,ABB-138,1252.728,8.6579,-61.6528,117.7076,1.3301,0.4448,2.373,GUF,0.846345
ABAB,ABB-138,1252.8804,8.6832,-61.6458,120.0966,1.2953,0.4504,2.3785,GUF,0.8762074999999999
ABAB,ABB-138,1253.0328,8.734,-61.8828,128.7292,1.2839,0.4536,2.3833,GUF,0.9841149999999999
ABAB,ABB-138,1253.1852,8.7847,-61.8889,132.9736,1.2855,0.3817,2.3825,GUF,1.0
ABAB,ABB-138,1253.3376,8.8101,-62.1389,131.8342,1.3194,0.3734,2.3841,GUF,1.0
ABAB,ABB-138,1253.49,8.7213,-62.1875,129.5901,1.3122,0.3785,2.3825,GUF,0.9948762500000001
ABAB,ABB-138,1253.6424,8.6833,-62.4028,128.88,1.3093,0.3991,2.3799,GUF,0.986
ABAB,ABB-138,1253.7948,8.6325,-62.1944,122.7302,1.3121,0.4362,2.3834,GUF,0.9091275
ABAB,ABB-138,1253.9472,8.6579,-61.5903,117.1202,1.3153,0.4142,2.3896,GUF,0.8390025
ABAB,ABB-138,1254.0996,8.6452,-61.7734,115.2169,1.2998,0.4365,2.3915,GUF,0.8152112499999999
ABAB,ABB-138,1254.252,8.6579,-62.0833,121.0275,1.2868,0.4094,2.3857,GUF,0.88784375
ABAB,ABB-138,1254.4044,8.734,-61.2986,123.2953,1.3044,0.427,2.3799,GUF,0.91619125
ABAB,ABB-138,1254.5568,8.7593,-61.3047,124.6992,1.3151,0.419,2.3834,GUF,0.93374
ABAB,ABB-138,1254.7092,8.7974,-61.1736,123.6413,1.354,0.4265,2.3945,GUF,0.92051625
ABAB,ABB-138,1254.8616,8.7974,-60.5417,123.1731,1.3581,0.4271,2.4085,GUF,0.9146637500000001
ABAB,ABB-138,1255.014,8.7593,-61.2222,119.3365,1.3421,0.4286,2.4179,GUF,0.86670625
ABAB,ABB-138,1255.1664,8.7086,-61.0347,111.3727,1.4235,0.4068,2.4151,GUF,0.7671587499999999
ABAB,ABB-138,1255.3188,8.6833,-60.9306,111.4535,1.4174,0.4128,2.4057,GUF,0.7681687500000001
ABAB,ABB-138,1255.4712,8.6579,-61.0078,116.0671,1.3388,0.4092,2.3932,GUF,0.82583875
ABAB,ABB-138,1255.6236,8.6706,-60.9375,126.5048,1.3106,0.3854,2.3837,GUF,0.95631
ABAB,ABB-138,1255.776,8.6832,-60.9444,123.3615,1.3029,0.3802,2.3861,GUF,0.9170187500000001
ABAB,ABB-138,1255.9284,8.7593,-60.6181,123.8606,1.3124,0.3756,2.3952,GUF,0.9232575000000001
ABAB,ABB-138,1256.0808,8.7593,-60.5694,116.943,1.3894,0.3984,2.4093,GUF,0.8367875
ABAB,ABB-138,1256.2332,8.8227,-60.5,117.1443,1.4067,0.3743,2.412,GUF,0.83930375
ABAB,ABB-138,1256.3856,8.8735,-60.4792,116.7502,1.3652,0.3935,2.4068,GUF,0.8343775000000001
ABAB,ABB-138,1256.538,8.9622,-60.7847,121.0357,1.3564,0.3828,2.3913,GUF,0.88794625
ABAB,ABB-138,1256.6904,9.0129,-61.3264,126.0846,1.3599,0.4258,2.3873,GUF,0.9510574999999999
ABAB,ABB-138,1256.8428,9.0383,-61.3681,123.8369,1.3441,0.4166,2.3957,GUF,0.92296125
ABAB,ABB-138,1256.9952,8.9749,-61.4766,124.1786,1.3548,0.4294,2.4068,GUF,0.9272325
ABAB,ABB-138,1257.1476,8.7847,-61.375,120.3212,1.3559,0.4133,2.4022,GUF,0.8790150000000001
ABAB,ABB-138,1257.3,8.7593,-61.5,120.1378,1.3702,0.4024,2.3881,GUF,0.8767225
ABAB,ABB-138,1257.4524,8.8101,-61.5972,125.4536,1.3394,0.3996,2.3761,GUF,0.94317
ABAB,ABB-138,1257.6048,8.9369,-61.9306,126.7986,1.3527,0.4036,2.3734,GUF,0.9599825
ABAB,ABB-138,1257.7572,9.0129,-61.3195,128.9611,1.3703,0.4176,2.3774,GUF,0.9870137499999998
ABAB,ABB-138,1257.9096,8.9876,-61.3281,127.7241,1.3916,0.4336,2.3844,GUF,0.9715512500000001
ABAB,ABB-138,1258.062,9.0129,-61.4097,124.3166,1.4173,0.4347,2.3824,GUF,0.9289574999999999
ABAB,ABB-138,1258.2144,8.9876,-62.1528,122.8595,1.3853,0.429,2.3784,GUF,0.91074375
ABAB,ABB-138,1258.3668,8.8988,-62.0,115.5012,1.3694,0.4211,2.3729,GUF,0.818765
ABAB,ABB-138,1258.5192,8.8861,-61.5781,121.8819,1.3967,0.4374,2.3755,GUF,0.8985237500000001
ABAB,ABB-138,1258.6716,8.8101,-61.625,122.3186,1.4249,0.4376,2.3895,GUF,0.9039825
ABAB,ABB-138,1258.824,8.8354,-61.9375,128.0934,1.3902,0.4587,2.3962,GUF,0.9761675000000001
ABAB,ABB-138,1258.9764,8.8354,-61.9236,129.847,1.336,0.4565,2.4035,GUF,0.9980875000000001
ABAB,ABB-138,1259.1288,8.8861,-61.9141,136.2414,1.3098,0.4603,2.3886,GUF,1.0
ABAB,ABB-138,1259.2812,8.8861,-61.7639,133.3932,1.3273,0.4673,2.3835,GUF,1.0
ABAB,ABB-138,1259.4336,8.8354,-62.2222,128.5837,1.3529,0.4624,2.3798,GUF,0.9822962499999999
ABAB,ABB-138,1259.586,8.8354,-62.3125,124.2089,1.3693,0.4565,2.3908,GUF,0.92761125
ABAB,ABB-138,1259.7384,8.8608,-61.875,122.8545,1.3356,0.4365,2.4022,GUF,0.91068125
ABAB,ABB-138,1259.8908,8.9369,-61.7847,126.2429,1.3125,0.4699,2.4087,GUF,0.95303625
ABAB,ABB-138,1260.0432,8.9622,-62.0069,123.5552,1.3197,0.4568,2.414,GUF,0.91944
ABAB,ABB-138,1260.1956,8.9622,-62.1667,121.7857,1.3468,0.4662,2.4079,GUF,0.8973212500000001
ABAB,ABB-138,1260.348,8.8861,-62.0938,121.9984,1.3688,0.452,2.4054,GUF,0.89998
ABAB,ABB-138,1260.5004,8.9369,-62.1389,123.743,1.3485,0.4625,2.3895,GUF,0.9217875
ABAB,ABB-138,1260.6528,8.9876,-62.2917,131.1213,1.3334,0.413,2.3817,GUF,1.0
ABAB,ABB-138,1260.8052,9.0637,-62.1181,132.2863,1.3343,0.396,2.3765,GUF,1.0
ABAB,ABB-138,1260.9576,9.089,-62.0556,131.886,1.3096,0.3688,2.3872,GUF,1.0
ABAB,ABB-138,1261.11,9.0256,-61.4531,131.5236,1.3035,0.3805,2.4022,GUF,1.0
ABAB,ABB-138,1261.2624,8.9876,-62.0208,128.7242,1.328,0.3697,2.4016,GUF,0.9840525
ABAB,ABB-138,1261.4148,8.8861,-62.0417,131.8946,1.3784,0.3986,2.3912,GUF,1.0
ABAB,ABB-138,1261.5672,8.8354,-61.6485,125.6192,1.3825,0.4109,2.384,GUF,0.9452400000000001
ABAB,ABB-138,1261.7196,8.7847,-60.7917,121.8786,1.4065,0.4278,2.3914,GUF,0.8984825000000001
ABAB,ABB-138,1261.872,8.8354,-61.3958,119.0075,1.4104,0.4218,2.4071,GUF,0.8625937499999999
ABAB,ABB-138,1262.0244,8.7847,-61.5625,118.4028,1.4018,0.4303,2.403,GUF,0.855035
ABAB,ABB-138,1262.1768,8.772,-61.4375,123.7766,1.3443,0.4096,2.4011,GUF,0.9222075000000001
ABAB,ABB-138,1262.3292,8.734,-61.6172,121.8997,1.3122,0.4047,2.3855,GUF,0.89874625
ABAB,ABB-138,1262.4816,8.734,-61.3333,123.711,1.2729,0.4119,2.3899,GUF,0.9213875
ABAB,ABB-138,1262.634,8.7847,-61.7639,122.1008,1.2766,0.4393,2.3809,GUF,0.9012600000000001
ABAB,ABB-138,1262.7864,8.772,-61.4722,120.799,1.2803,0.4577,2.3781,GUF,0.8849875
ABAB,ABB-138,1262.9388,8.7213,-61.3672,127.0642,1.2884,0.4382,2.3662,GUF,0.9633025
ABAB,ABB-138,1263.0912,8.7086,-61.3194,126.8626,1.2942,0.3987,2.3658,GUF,0.9607825
ABAB,ABB-138,1263.2436,8.734,-60.8195,130.4741,1.3051,0.4284,2.3792,GUF,1.0
ABAB,ABB-138,1263.396,8.6833,-61.1042,125.9707,1.2919,0.41,2.393,GUF,0.9496337499999999
