STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER,VSH_GR,GR_RAW,GR_NORM,GR_RAW_NORM
ABAB,ABB-035,1480.8708,8.264,-112.076,12.5251,1.336,0.3662,2.12,BTL,,,48.361222222222224,48.361222222222224
ABAB,ABB-035,1481.0232,8.269,-111.719,11.7935,1.348,0.3603,2.115,BTL,,,47.54833333333333,47.54833333333333
ABAB,ABB-035,1481.1756,8.278,-111.738,7.8179,1.36,0.334,2.134,BTL,,,43.131,43.131
ABAB,ABB-035,1481.328,8.287,-111.857,5.3543,1.397,0.3098,2.17,BTL,,,40.39366666666667,40.39366666666667
ABAB,ABB-035,1481.4804,8.296,-111.91,3.7827,1.456,0.2948,2.203,BTL,,,38.647444444444446,38.647444444444446
ABAB,ABB-035,1481.6328,8.304,-111.962,2.8511,1.516,0.2807,2.212,BTL,,,37.61233333333333,37.61233333333333
ABAB,ABB-035,1481.7852,8.313,-111.916,1.8064,1.649,0.2675,2.219,BTL,,,36.45155555555556,36.45155555555556
ABAB,ABB-035,1481.9376,8.327,-111.338,-0.0072,1.793,0.2526,2.23,BTL,,,,
ABAB,ABB-035,1482.09,8.341,-110.76,-2.6508,1.909,0.2391,2.245,BTL,,,,
ABAB,ABB-035,1482.2424,8.354,-111.179,-6.7374,2.012,0.2273,2.282,BTL,,,,
ABAB,ABB-035,1482.3948,8.368,-111.673,-9.338,2.133,0.2161,2.301,BTL,,,,
ABAB,ABB-035,1482.5472,8.37,-111.857,-10.7086,2.19,0.229,2.286,BTL,,,,
ABAB,ABB-035,1482.6996,8.373,-111.909,-8.7242,2.16,0.2414,2.236,BTL,,,,
ABAB,ABB-035,1482.852,8.355,-111.962,-7.4718,2.048,0.2656,2.157,BTL,,,,
ABAB,ABB-035,1483.0044,8.337,-111.446,-6.2084,1.916,0.2921,2.089,BTL,,,,
ABAB,ABB-035,1483.1568,8.287,-110.711,-3.7551,1.787,0.3162,2.036,BTL,,,,
ABAB,ABB-035,1483.3092,8.24,-110.702,-2.7527,1.666,0.3559,1.999,BTL,,,,
ABAB,ABB-035,1483.4616,8.192,-110.692,-0.2383,1.6,0.3786,1.999,BTL,,,,
ABAB,ABB-035,1483.614,8.184,-110.715,1.0401,1.542,0.3822,1.998,BTL,,,35.60011111111111,35.60011111111111
ABAB,ABB-035,1483.7664,8.175,-110.871,0.6055,1.486,0.3869,1.998,BTL,,,35.117222222222225,35.117222222222225
ABAB,ABB-035,1483.9188,8.167,-111.051,-1.5071,1.431,0.3597,2.064,BTL,,,,
ABAB,ABB-035,1484.0712,8.159,-111.43,-3.6177,1.428,0.3426,2.146,BTL,,,,
ABAB,ABB-035,1484.2236,8.151,-111.809,-6.2043,1.414,0.3362,2.178,BTL,,,,
ABAB,ABB-035,1484.376,8.159,-111.811,-5.8389,1.4,0.322,2.191,BTL,,,,
ABAB,ABB-035,1484.5284,8.168,-111.559,-6.2915,1.374,0.3072,2.18,BTL,,,,
ABAB,ABB-035,1484.6808,8.176,-111.304,-6.1571,1.347,0.3151,2.169,BTL,,,,
ABAB,ABB-035,1484.8332,8.173,-111.035,-5.7288,1.319,0.3443,2.165,BTL,,,,
ABAB,ABB-035,1484.9856,8.171,-110.765,-4.7704,1.289,0.3529,2.15,BTL,,,,
ABAB,ABB-035,1485.138,8.168,-110.692,-4.332,1.256,0.3554,2.117,BTL,,,,
ABAB,ABB-035,1485.2904,8.17,-110.693,-5.1586,1.232,0.3666,2.111,BTL,,,,
ABAB,ABB-035,1485.4428,8.172,-111.061,-6.1222,1.22,0.3663,2.115,BTL,,,,
ABAB,ABB-035,1485.5952,8.174,-111.885,-6.4928,1.209,0.3651,2.123,BTL,,,,
ABAB,ABB-035,1485.7476,8.176,-111.813,-5.5894,1.208,0.3681,2.142,BTL,,,,
ABAB,ABB-035,1485.9,8.178,-111.969,-4.8,1.207,0.3635,2.164,BTL,,,,
ABAB,ABB-035,1486.0524,8.178,-112.124,-5.5686,1.207,0.3648,2.177,BTL,,,,
ABAB,ABB-035,1486.2048,8.177,-112.279,-6.9993,1.206,0.3647,2.174,BTL,,,,
ABAB,ABB-035,1486.3572,8.177,-112.203,-7.7829,1.217,0.3647,2.185,BTL,,,,
ABAB,ABB-035,1486.5096,8.176,-112.068,-6.4435,1.229,0.3587,2.206,BTL,,,,
ABAB,ABB-035,1486.662,8.186,-112.096,-2.3661,1.242,0.3652,2.2,BTL,,,,
ABAB,ABB-035,1486.8144,8.237,-112.728,0.3653,1.263,0.3646,2.184,BTL,,,34.85033333333333,34.85033333333333
ABAB,ABB-035,1486.9668,8.288,-113.36,2.0077,1.283,0.3677,2.151,BTL,,,36.675222222222224,36.675222222222224
ABAB,ABB-035,1487.1192,8.332,-113.313,1.7801,1.302,0.373,2.103,BTL,,,36.422333333333334,36.422333333333334
ABAB,ABB-035,1487.2716,8.337,-112.976,0.3935,1.311,0.367,2.081,BTL,,,34.88166666666667,34.88166666666667
ABAB,ABB-035,1487.424,8.341,-112.639,-0.0761,1.319,0.3528,2.068,BTL,,,,
ABAB,ABB-035,1487.5764,8.333,-112.265,0.9512,1.327,0.3383,2.114,BTL,,,35.501333333333335,35.501333333333335
ABAB,ABB-035,1487.7288,8.326,-111.886,2.3506,1.329,0.3333,2.141,BTL,,,37.056222222222225,37.056222222222225
ABAB,ABB-035,1487.8812,8.318,-111.757,3.656,1.331,0.3283,2.144,BTL,,,38.50666666666667,38.50666666666667
ABAB,ABB-035,1488.0336,8.31,-112.068,4.2204,1.333,0.3283,2.128,BTL,,,39.13377777777778,39.13377777777778
ABAB,ABB-035,1488.186,8.305,-112.599,2.7868,1.307,0.3267,2.117,BTL,,,37.54088888888889,37.54088888888889
ABAB,ABB-035,1488.3384,8.301,-112.852,1.5492,1.273,0.325,2.103,BTL,,,36.16577777777778,36.16577777777778
ABAB,ABB-035,1488.4908,8.296,-112.867,0.2156,1.249,0.3354,2.108,BTL,,,34.684,34.684
ABAB,ABB-035,1488.6432,8.291,-112.883,-1.405,1.251,0.3314,2.131,BTL,,,,
ABAB,ABB-035,1488.7956,8.293,-112.899,-3.0586,1.276,0.3272,2.161,BTL,,,,
ABAB,ABB-035,1488.948,8.295,-112.914,-5.9232,1.301,0.3149,2.182,BTL,,,,
ABAB,ABB-035,1489.1004,8.297,-112.624,-6.3088,1.335,0.3086,2.235,BTL,,,,
ABAB,ABB-035,1489.2528,8.299,-112.191,-3.8945,1.371,0.3036,2.257,BTL,,,,
ABAB,ABB-035,1489.4052,8.303,-112.166,-2.8981,1.435,0.312,2.244,BTL,,,,
ABAB,ABB-035,1489.5576,8.306,-112.6,-1.0617,1.499,0.3204,2.223,BTL,,,,
ABAB,ABB-035,1489.71,8.31,-112.822,-0.3353,1.557,0.3162,2.224,BTL,,,,
ABAB,ABB-035,1489.8624,8.304,-112.485,0.1901,1.572,0.304,2.217,BTL,,,34.65566666666667,34.65566666666667
ABAB,ABB-035,1490.0148,8.297,-112.23,1.6755,1.586,0.2759,2.197,BTL,,,36.30611111111111,36.30611111111111
ABAB,ABB-035,1490.1672,8.291,-112.104,4.8439,1.597,0.2587,2.197,BTL,,,39.82655555555556,39.82655555555556
ABAB,ABB-035,1490.3196,8.285,-111.977,6.9043,1.608,0.2671,2.201,BTL,,,42.11588888888889,42.11588888888889
ABAB,ABB-035,1490.472,8.279,-111.972,8.5657,1.618,0.2784,2.202,BTL,,,43.961888888888886,43.961888888888886
ABAB,ABB-035,1490.6244,8.279,-111.967,10.2391,1.639,0.2931,2.212,BTL,,,45.821222222222225,45.821222222222225
ABAB,ABB-035,1490.7768,8.279,-111.962,10.8414,1.66,0.3214,2.196,BTL,,,46.49044444444444,46.49044444444444
ABAB,ABB-035,1490.9292,8.279,-111.712,8.6718,1.681,0.3236,2.184,BTL,,,44.07977777777778,44.07977777777778
ABAB,ABB-035,1491.0816,8.279,-111.375,4.8272,1.76,0.3274,2.187,BTL,,,39.808,39.808
ABAB,ABB-035,1491.234,8.279,-111.203,-0.1214,1.841,0.3178,2.195,BTL,,,,
ABAB,ABB-035,1491.3864,8.279,-111.059,-6.015,1.921,0.2994,2.204,BTL,,,,
ABAB,ABB-035,1491.5388,8.283,-110.655,-10.1976,2.0,0.2786,2.224,BTL,,,,
ABAB,ABB-035,1491.6912,8.288,-110.116,-11.5462,2.079,0.2908,2.25,BTL,,,,
ABAB,ABB-035,1491.8436,8.283,-109.609,-12.0018,2.158,0.2907,2.251,BTL,,,,
ABAB,ABB-035,1491.996,8.28,-109.175,-12.1935,2.192,0.2827,2.239,BTL,,,,
ABAB,ABB-035,1492.1484,8.28,-108.734,-12.2971,2.219,0.2728,2.237,BTL,,,,
ABAB,ABB-035,1492.3008,8.305,-108.228,-11.4037,2.19,0.2733,2.228,BTL,,,,
ABAB,ABB-035,1492.4532,8.33,-108.862,-8.2893,2.161,0.2765,2.231,BTL,,,,
ABAB,ABB-035,1492.6056,8.369,-110.018,-4.7229,2.111,0.2845,2.228,BTL,,,,
ABAB,ABB-035,1492.758,8.408,-110.643,-3.5175,2.08,0.2805,2.227,BTL,,,,
ABAB,ABB-035,1492.9104,8.447,-110.717,-4.2551,2.075,0.2754,2.246,BTL,,,,
ABAB,ABB-035,1493.0628,8.47,-110.79,-5.1377,2.069,0.2759,2.275,BTL,,,,
ABAB,ABB-035,1493.2152,8.493,-110.863,-5.6513,2.063,0.2764,2.266,BTL,,,,
ABAB,ABB-035,1493.3676,8.516,-110.936,-5.9059,2.065,0.2714,2.241,BTL,,,,
ABAB,ABB-035,1493.52,8.482,-111.01,-7.0485,2.076,0.2702,2.23,BTL,,,,
ABAB,ABB-035,1493.6724,8.448,-111.141,-8.4482,2.088,0.2829,2.244,BTL,,,,
ABAB,ABB-035,1493.8248,8.407,-111.296,-9.1388,2.082,0.2883,2.248,BTL,,,,
ABAB,ABB-035,1493.9772,8.365,-111.826,-8.2154,2.051,0.2932,2.246,BTL,,,,
ABAB,ABB-035,1494.1296,8.368,-112.448,-7.474,2.019,0.289,2.262,BTL,,,,
ABAB,ABB-035,1494.282,8.371,-112.523,-7.6026,1.985,0.2752,2.29,BTL,,,,
ABAB,ABB-035,1494.4344,8.373,-112.597,-7.7832,1.951,0.2612,2.312,BTL,,,,
ABAB,ABB-035,1494.5868,8.41,-112.334,-8.0018,1.917,0.2527,2.326,BTL,,,,
ABAB,ABB-035,1494.7392,8.447,-111.867,-8.4724,1.884,0.2465,2.341,BTL,,,,
ABAB,ABB-035,1494.8916,8.473,-111.363,-9.821,1.85,0.2424,2.345,BTL,,,,
ABAB,ABB-035,1495.044,8.499,-110.823,-12.3366,1.829,0.2472,2.327,BTL,,,,
ABAB,ABB-035,1495.1964,8.513,-110.318,-11.5093,1.812,0.2508,2.318,BTL,,,,
ABAB,ABB-035,1495.3488,8.527,-110.331,-10.1229,1.842,0.2562,2.329,BTL,,,,
ABAB,ABB-035,1495.5012,8.541,-110.856,-8.7095,1.88,0.2654,2.29,BTL,,,,
ABAB,ABB-035,1495.6536,8.545,-111.348,-7.7291,1.918,0.2755,2.27,BTL,,,,
ABAB,ABB-035,1495.806,8.55,-111.46,-7.9217,1.959,0.2799,2.247,BTL,,,,
ABAB,ABB-035,1495.9584,8.554,-111.573,-8.1893,2.0,0.2872,2.216,BTL,,,,
ABAB,ABB-035,1496.1108,8.559,-111.592,-8.3289,2.057,0.2941,2.203,BTL,,,,
ABAB,ABB-035,1496.2632,8.563,-111.448,-8.7785,2.115,0.2917,2.213,BTL,,,,
ABAB,ABB-035,1496.4156,8.568,-111.277,-8.7262,2.143,0.2855,2.231,BTL,,,,
ABAB,ABB-035,1496.568,8.565,-110.965,-7.8558,2.163,0.2824,2.247,BTL,,,,
ABAB,ABB-035,1496.7204,8.562,-110.68,-6.9854,2.183,0.2794,2.276,BTL,,,,
ABAB,ABB-035,1496.8728,8.559,-110.579,-6.113,2.199,0.263,2.287,BTL,,,,
ABAB,ABB-035,1497.0252,8.556,-110.477,-3.3666,2.211,0.2553,2.284,BTL,,,,
ABAB,ABB-035,1497.1776,8.55,-110.376,-2.0132,2.215,0.2579,2.283,BTL,,,,
ABAB,ABB-035,1497.33,8.545,-110.485,-1.4398,2.218,0.2567,2.293,BTL,,,,
ABAB,ABB-035,1497.4824,8.539,-110.597,0.4386,2.222,0.2491,2.313,BTL,,,34.931777777777775,34.931777777777775
ABAB,ABB-035,1497.6348,8.533,-110.673,2.837,2.202,0.2465,2.32,BTL,,,37.596666666666664,37.596666666666664
ABAB,ABB-035,1497.7872,8.527,-110.555,1.7954,2.17,0.2624,2.282,BTL,,,36.43933333333333,36.43933333333333
ABAB,ABB-035,1497.9396,8.518,-110.436,-1.8862,2.137,0.2787,2.269,BTL,,,,
ABAB,ABB-035,1498.092,8.509,-110.45,-5.0188,2.105,0.2781,2.274,BTL,,,,
ABAB,ABB-035,1498.2444,8.5,-110.606,-5.5255,2.072,0.2776,2.287,BTL,,,,
ABAB,ABB-035,1498.3968,8.491,-110.815,-4.0511,2.038,0.272,2.291,BTL,,,,
ABAB,ABB-035,1498.5492,8.482,-111.091,-2.4777,2.022,0.2844,2.259,BTL,,,,
ABAB,ABB-035,1498.7016,8.476,-111.367,-1.5103,2.01,0.3184,2.209,BTL,,,,
ABAB,ABB-035,1498.854,8.47,-111.642,-0.6749,2.007,0.3279,2.186,BTL,,,,
ABAB,ABB-035,1499.0064,8.464,-111.533,-1.2805,2.003,0.3074,2.187,BTL,,,,
ABAB,ABB-035,1499.1588,8.458,-111.421,-1.4911,2.0,0.2941,2.199,BTL,,,,
ABAB,ABB-035,1499.3112,8.452,-111.231,-1.2787,2.017,0.2837,2.217,BTL,,,,
ABAB,ABB-035,1499.4636,8.446,-110.962,-0.6513,2.036,0.2651,2.241,BTL,,,,
ABAB,ABB-035,1499.616,8.452,-110.692,-0.274,2.054,0.2557,2.288,BTL,,,,
ABAB,ABB-035,1499.7684,8.458,-110.458,-0.7796,2.059,0.2503,2.3,BTL,,,,
ABAB,ABB-035,1499.9208,8.464,-110.194,-0.1002,2.063,0.2477,2.301,BTL,,,,
ABAB,ABB-035,1500.0732,8.469,-110.123,2.7402,1.959,0.2484,2.314,BTL,,,37.489111111111114,37.489111111111114
ABAB,ABB-035,1500.2256,8.481,-110.268,3.5616,1.866,0.2517,2.299,BTL,,,38.40177777777778,38.40177777777778
ABAB,ABB-035,1500.378,8.493,-110.331,4.761,1.759,0.259,2.278,BTL,,,39.73444444444444,39.73444444444444
ABAB,ABB-035,1500.5304,8.505,-110.163,8.1264,1.652,0.3005,2.26,BTL,,,43.47377777777778,43.47377777777778
ABAB,ABB-035,1500.6828,8.504,-109.855,10.1108,1.584,0.2987,2.254,BTL,,,45.678666666666665,45.678666666666665
ABAB,ABB-035,1500.8352,8.504,-109.316,10.8362,1.534,0.293,2.251,BTL,,,46.48466666666667,46.48466666666667
ABAB,ABB-035,1500.9876,8.504,-108.768,11.7885,1.516,0.2909,2.251,BTL,,,47.54277777777778,47.54277777777778
ABAB,ABB-035,1501.14,8.503,-107.756,9.6399,1.505,0.2919,2.257,BTL,,,45.15544444444445,45.15544444444445
ABAB,ABB-035,1501.2924,8.503,-107.25,6.1343,1.495,0.296,2.25,BTL,,,41.260333333333335,41.260333333333335
ABAB,ABB-035,1501.4448,8.503,-107.618,2.9737,1.494,0.3021,2.255,BTL,,,37.748555555555555,37.748555555555555
ABAB,ABB-035,1501.5972,8.503,-107.672,1.1681,1.492,0.2882,2.276,BTL,,,35.742333333333335,35.742333333333335
ABAB,ABB-035,1501.7496,8.505,-107.726,2.2945,1.495,0.2757,2.31,BTL,,,36.99388888888889,36.99388888888889
ABAB,ABB-035,1501.902,8.507,-107.781,1.3439,1.512,0.283,2.311,BTL,,,35.937666666666665,35.937666666666665
ABAB,ABB-035,1502.0544,8.507,-107.835,-0.5067,1.507,0.2972,2.296,BTL,,,,
ABAB,ABB-035,1502.2068,8.507,-107.789,0.1497,1.444,0.3091,2.274,BTL,,,34.61077777777778,34.61077777777778
ABAB,ABB-035,1502.3592,8.508,-107.519,0.7751,1.38,0.3063,2.282,BTL,,,35.30566666666667,35.30566666666667
ABAB,ABB-035,1502.5116,8.508,-107.25,-1.7415,1.321,0.2978,2.292,BTL,,,,
ABAB,ABB-035,1502.664,8.528,-107.2,-3.8782,1.287,0.2834,2.296,BTL,,,,
ABAB,ABB-035,1502.8164,8.547,-107.522,-5.7948,1.249,0.2742,2.277,BTL,,,,
ABAB,ABB-035,1502.9688,8.566,-107.626,-7.1764,1.196,0.2705,2.263,BTL,,,,
ABAB,ABB-035,1503.1212,8.604,-107.73,-7.515,1.144,0.2695,2.255,BTL,,,,
ABAB,ABB-035,1503.2736,8.642,-107.835,-5.6686,1.091,0.2737,2.249,BTL,,,,
ABAB,ABB-035,1503.426,8.68,-107.743,-0.0862,1.077,0.3037,2.237,BTL,,,,
ABAB,ABB-035,1503.5784,8.719,-107.599,9.5952,1.062,0.3061,2.233,BTL,,,45.105777777777774,45.105777777777774
ABAB,ABB-035,1503.7308,8.737,-107.32,24.8036,1.048,0.2931,2.245,BTL,,,62.004000000000005,62.004000000000005
ABAB,ABB-035,1503.8832,8.756,-106.871,41.7579,1.08,0.2875,2.265,BTL,,,80.84211111111111,80.84211111111111
ABAB,ABB-035,1504.0356,8.748,-106.422,47.7362,1.121,0.278,2.271,BTL,,,87.48466666666667,87.48466666666667
ABAB,ABB-035,1504.188,8.741,-106.071,43.4367,1.147,0.2762,2.263,BTL,,,82.70744444444445,82.70744444444445
ABAB,ABB-035,1504.3404,8.729,-105.782,37.4751,1.155,0.28,2.254,BTL,,,76.08344444444444,76.08344444444444
ABAB,ABB-035,1504.4928,8.718,-105.669,29.0795,1.163,0.3186,2.254,BTL,,,66.755,66.755
ABAB,ABB-035,1504.6452,8.706,-105.803,20.0609,1.172,0.3453,2.252,BTL,,,56.73433333333334,56.73433333333334
ABAB,ABB-035,1504.7976,8.695,-105.829,13.3003,1.173,0.359,2.226,BTL,,,49.22255555555556,49.22255555555556
ABAB,ABB-035,1504.95,8.675,-105.854,8.8637,1.175,0.3649,2.199,BTL,,,44.293,44.293
ABAB,ABB-035,1505.1024,8.656,-105.879,5.5651,1.186,0.3689,2.188,BTL,,,40.62788888888889,40.62788888888889
ABAB,ABB-035,1505.2548,8.653,-105.905,4.0055,1.191,0.3402,2.186,BTL,,,38.894999999999996,38.894999999999996
ABAB,ABB-035,1505.4072,8.656,-105.93,4.4068,1.196,0.3365,2.189,BTL,,,39.34088888888889,39.34088888888889
ABAB,ABB-035,1505.5596,8.66,-105.936,3.3962,1.201,0.3419,2.197,BTL,,,38.217999999999996,38.217999999999996
ABAB,ABB-035,1505.712,8.663,-106.105,3.0886,1.206,0.3573,2.207,BTL,,,37.876222222222225,37.876222222222225
ABAB,ABB-035,1505.8644,8.666,-106.152,3.275,1.203,0.3688,2.21,BTL,,,38.083333333333336,38.083333333333336
ABAB,ABB-035,1506.0168,8.669,-106.2,3.3064,1.194,0.359,2.202,BTL,,,38.11822222222222,38.11822222222222
ABAB,ABB-035,1506.1692,8.672,-106.248,1.6248,1.184,0.3491,2.206,BTL,,,36.24977777777778,36.24977777777778
ABAB,ABB-035,1506.3216,8.679,-105.875,-0.2928,1.175,0.3373,2.224,BTL,,,,
ABAB,ABB-035,1506.474,8.685,-105.409,-1.1194,1.183,0.3316,2.227,BTL,,,,
ABAB,ABB-035,1506.6264,8.784,-105.205,-1.044,1.191,0.3158,2.236,BTL,,,,
ABAB,ABB-035,1506.7788,8.918,-105.086,-1.5776,1.199,0.3072,2.247,BTL,,,,
ABAB,ABB-035,1506.9312,8.981,-104.99,-5.4222,1.211,0.3049,2.256,BTL,,,,
ABAB,ABB-035,1507.0836,9.026,-105.135,-10.1119,1.238,0.2924,2.255,BTL,,,,
ABAB,ABB-035,1507.236,9.071,-105.279,-12.0765,1.298,0.2798,2.258,BTL,,,,
ABAB,ABB-035,1507.3884,9.09,-105.711,-13.8421,1.37,0.2724,2.26,BTL,,,,
ABAB,ABB-035,1507.5408,9.094,-106.177,-14.4677,1.472,0.263,2.273,BTL,,,,
ABAB,ABB-035,1507.6932,9.098,-106.677,-13.5223,1.591,0.252,2.302,BTL,,,,
ABAB,ABB-035,1507.8456,9.102,-107.183,-12.3429,1.71,0.2322,2.33,BTL,,,,
ABAB,ABB-035,1507.998,9.093,-107.688,-11.7795,1.888,0.2159,2.34,BTL,,,,
ABAB,ABB-035,1508.1504,9.084,-108.173,-11.7971,1.984,0.2122,2.331,BTL,,,,
ABAB,ABB-035,1508.3028,9.055,-108.649,-11.8927,2.014,0.2141,2.298,BTL,,,,
ABAB,ABB-035,1508.4552,9.026,-109.113,-11.7924,2.045,0.2291,2.278,BTL,,,,
ABAB,ABB-035,1508.6076,9.023,-109.315,-11.691,2.055,0.2418,2.278,BTL,,,,
ABAB,ABB-035,1508.76,9.02,-109.422,-10.9606,2.033,0.2434,2.291,BTL,,,,
ABAB,ABB-035,1508.9124,9.026,-109.885,-9.0992,2.012,0.2666,2.281,BTL,,,,
ABAB,ABB-035,1509.0648,9.031,-110.258,-9.2838,1.974,0.2711,2.271,BTL,,,,
ABAB,ABB-035,1509.2172,9.032,-110.527,-10.6514,1.913,0.2702,2.27,BTL,,,,
ABAB,ABB-035,1509.3696,9.048,-110.626,-9.898,1.905,0.2659,2.27,BTL,,,,
ABAB,ABB-035,1509.522,9.11,-110.458,-9.1456,1.879,0.2577,2.269,BTL,,,,
ABAB,ABB-035,1509.6744,9.248,-110.321,-5.6762,1.852,0.252,2.267,BTL,,,,
ABAB,ABB-035,1509.8268,9.352,-110.214,-1.3708,1.824,0.2529,2.276,BTL,,,,
ABAB,ABB-035,1509.9792,9.408,-110.108,1.1675,1.804,0.2573,2.285,BTL,,,35.74166666666667,35.74166666666667
ABAB,ABB-035,1510.1316,9.459,-109.906,0.9129,1.791,0.2844,2.28,BTL,,,35.458777777777776,35.458777777777776
ABAB,ABB-035,1510.284,9.509,-109.617,0.4063,1.778,0.2898,2.279,BTL,,,34.89588888888889,34.89588888888889
ABAB,ABB-035,1510.4364,9.555,-109.257,0.7997,1.766,0.2938,2.27,BTL,,,35.333,35.333
ABAB,ABB-035,1510.5888,9.601,-108.752,2.7341,1.753,0.2978,2.261,BTL,,,37.48233333333334,37.48233333333334
ABAB,ABB-035,1510.7412,9.651,-108.401,1.1535,1.765,0.3011,2.259,BTL,,,35.72611111111111,35.72611111111111
ABAB,ABB-035,1510.8936,9.702,-108.246,-0.9611,1.809,0.2933,2.254,BTL,,,,
ABAB,ABB-035,1511.046,9.751,-107.815,-3.4777,1.871,0.2838,2.258,BTL,,,,
ABAB,ABB-035,1511.1984,9.798,-106.973,-7.8573,1.992,0.2734,2.279,BTL,,,,
ABAB,ABB-035,1511.3508,9.844,-105.87,-11.2819,2.113,0.268,2.327,BTL,,,,
ABAB,ABB-035,1511.5032,9.899,-104.522,-12.7966,2.247,0.2631,2.339,BTL,,,,
ABAB,ABB-035,1511.6556,9.953,-103.328,-13.1652,2.382,0.2651,2.334,BTL,,,,
ABAB,ABB-035,1511.808,10.022,-102.224,-12.2548,2.593,0.267,2.323,BTL,,,,
ABAB,ABB-035,1511.9604,10.091,-100.812,-9.7624,2.804,0.2736,2.335,BTL,,,,
ABAB,ABB-035,1512.1128,10.2,-99.368,-12.088,3.015,0.2747,2.329,BTL,,,,
ABAB,ABB-035,1512.2652,10.324,-97.801,-13.9126,3.203,0.2656,2.336,BTL,,,,
ABAB,ABB-035,1512.4176,10.443,-96.28,-14.0412,3.354,0.2642,2.321,BTL,,,,
ABAB,ABB-035,1512.57,10.563,-95.36,-14.3738,3.494,0.2589,2.33,BTL,,,,
ABAB,ABB-035,1512.7224,10.667,-94.069,-15.1314,3.552,0.255,2.352,BTL,,,,
ABAB,ABB-035,1512.8748,10.771,-92.25,-14.8911,3.601,0.2526,2.369,BTL,,,,
ABAB,ABB-035,1513.0272,10.854,-89.796,-13.1907,3.649,0.2471,2.375,BTL,,,,
ABAB,ABB-035,1513.1796,10.937,-87.171,-11.0573,3.697,0.242,2.369,BTL,,,,
ABAB,ABB-035,1513.332,11.014,-84.139,-8.1669,3.703,0.2388,2.375,BTL,,,,
ABAB,ABB-035,1513.4844,11.078,-80.281,-4.5875,3.708,0.2387,2.393,BTL,,,,
ABAB,ABB-035,1513.6368,11.141,-75.724,-1.4811,3.714,0.2436,2.394,BTL,,,,
ABAB,ABB-035,1513.7892,11.186,-69.775,-3.7527,3.624,0.2473,2.384,BTL,,,,
ABAB,ABB-035,1513.9416,11.231,-65.429,-8.7203,3.518,0.2442,2.383,BTL,,,,
ABAB,ABB-035,1514.094,11.277,-65.597,-12.0919,3.429,0.2366,2.386,BTL,,,,
ABAB,ABB-035,1514.2464,11.322,-70.68,-12.9286,3.328,0.2505,2.373,BTL,,,,
ABAB,ABB-035,1514.3988,11.359,-78.653,-12.4992,3.227,0.253,2.369,BTL,,,,
ABAB,ABB-035,1514.5512,11.396,-82.893,-12.7278,3.165,0.2573,2.364,BTL,,,,
ABAB,ABB-035,1514.7036,11.434,-85.695,-15.2264,3.146,0.2617,2.354,BTL,,,,
ABAB,ABB-035,1514.856,11.471,-87.572,-17.742,3.127,0.2638,2.353,BTL,,,,
ABAB,ABB-035,1515.0084,11.504,-89.29,-17.9586,3.114,0.2629,2.362,BTL,,,,
ABAB,ABB-035,1515.1608,11.536,-90.302,-17.0832,3.129,0.2624,2.368,BTL,,,,
ABAB,ABB-035,1515.3132,11.569,-91.045,-16.6338,3.15,0.2628,2.373,BTL,,,,
ABAB,ABB-035,1515.4656,11.604,-91.164,-15.2084,3.201,0.263,2.384,BTL,,,,
ABAB,ABB-035,1515.618,11.64,-91.283,-14.578,3.251,0.2603,2.39,BTL,,,,
ABAB,ABB-035,1515.7704,11.676,-90.902,-13.9466,3.328,0.255,2.394,BTL,,,,
ABAB,ABB-035,1515.9228,11.724,-90.228,-14.8333,3.42,0.2505,2.389,BTL,,,,
ABAB,ABB-035,1516.0752,11.771,-89.553,-15.2639,3.451,0.2507,2.385,BTL,,,,
ABAB,ABB-035,1516.2276,11.819,-88.656,-14.4285,3.469,0.2518,2.39,BTL,,,,
ABAB,ABB-035,1516.38,11.875,-87.705,-13.1081,3.483,0.253,2.393,BTL,,,,
ABAB,ABB-035,1516.5324,11.93,-86.608,-13.0567,3.469,0.2523,2.388,BTL,,,,
ABAB,ABB-035,1516.6848,11.985,-84.585,-13.4363,3.391,0.2508,2.399,BTL,,,,
ABAB,ABB-035,1516.8372,12.041,-82.479,-12.7809,3.293,0.2504,2.408,BTL,,,,
ABAB,ABB-035,1516.9896,12.098,-79.589,-11.8665,3.164,0.251,2.408,BTL,,,,
ABAB,ABB-035,1517.142,12.143,-76.7,-4.6401,3.017,0.2629,2.402,BTL,,,,
ABAB,ABB-035,1517.2944,12.188,-74.41,0.6002,2.848,0.2709,2.387,BTL,,,35.111333333333334,35.111333333333334
ABAB,ABB-035,1517.4468,12.223,-73.496,-3.8224,2.688,0.2742,2.372,BTL,,,,
ABAB,ABB-035,1517.5992,12.258,-74.248,-9.597,2.536,0.2793,2.342,BTL,,,,
ABAB,ABB-035,1517.7516,12.293,-77.118,-11.7816,2.412,0.2858,2.333,BTL,,,,
ABAB,ABB-035,1517.904,12.314,-79.587,-14.0072,2.305,0.2909,2.324,BTL,,,,
ABAB,ABB-035,1518.0564,12.334,-81.371,-12.9258,2.198,0.2962,2.304,BTL,,,,
ABAB,ABB-035,1518.2088,12.354,-83.057,-13.4014,2.103,0.3045,2.292,BTL,,,,
ABAB,ABB-035,1518.3612,12.367,-83.788,-14.534,2.01,0.3204,2.295,BTL,,,,
