DEPTH,STRUKTUR,WELL_NAME,CALI,SP,GR,RT,NPHI,RHOB,MARKER
1805.3304,ABAB,ABB-122,9.85,-50.3071,71.112,3.95,0.2406,2.111,E1
1805.4828,ABAB,ABB-122,9.774,-51.1856,66.936,3.928,0.2093,2.312,E1
1805.6352,ABAB,ABB-122,9.699,-54.7352,62.761,3.906,0.2036,2.456,E1
1805.7876,ABAB,ABB-122,9.666,-58.2838,58.586,3.884,0.204,2.432,E1
1805.94,ABAB,ABB-122,9.633,-62.8443,56.768,3.862,0.2043,2.364,E1
1806.0924,ABAB,ABB-122,9.6,-66.5219,56.612,3.756,0.2635,2.323,E1
1806.2448,ABAB,ABB-122,9.565,-66.8225,56.457,3.674,0.3022,2.285,E1
1806.3972,ABAB,ABB-122,9.468,-67.2681,56.302,3.594,0.2958,2.256,E1
1806.5496,ABAB,ABB-122,9.371,-70.8536,55.148,3.515,0.2325,2.234,E1
1806.702,ABAB,ABB-122,9.275,-74.4402,53.995,3.469,0.2134,2.219,E1
1806.8544,ABAB,ABB-122,9.243,-75.5688,56.987,3.423,0.2025,2.288,E1
1807.0068,ABAB,ABB-122,9.212,-71.0913,59.979,3.43,0.2041,2.337,E1
1807.1592,ABAB,ABB-122,9.181,-66.6139,62.972,3.437,0.2128,2.367,E1
1807.3116,ABAB,ABB-122,9.15,-63.0625,70.992,3.444,0.221,2.397,E1
1807.464,ABAB,ABB-122,9.119,-63.4071,77.186,3.549,0.2292,2.424,E1
1807.6164,ABAB,ABB-122,9.156,-63.7516,83.38,3.657,0.233,2.43,E1
1807.7688,ABAB,ABB-122,9.194,-64.0962,84.949,3.769,0.2368,2.44,E1
1807.9212,ABAB,ABB-122,9.232,-65.1218,86.518,3.884,0.2384,2.451,E1
1808.0736,ABAB,ABB-122,9.237,-66.1473,88.088,4.14,0.24,2.443,E1
1808.226,ABAB,ABB-122,9.241,-65.8249,89.657,4.414,0.2364,2.443,E1
1808.3784,ABAB,ABB-122,9.246,-65.5035,89.203,4.706,0.2285,2.444,E1
1808.5308,ABAB,ABB-122,9.251,-65.254,88.749,5.114,0.2205,2.435,E1
1808.6832,ABAB,ABB-122,9.255,-65.0046,88.296,5.558,0.2125,2.436,E1
1808.8356,ABAB,ABB-122,9.22,-64.7562,87.842,6.04,0.2001,2.437,E1
1808.988,ABAB,ABB-122,9.184,-64.7698,86.167,6.564,0.1853,2.463,E1
1809.1404,ABAB,ABB-122,9.149,-64.7833,84.493,7.362,0.1706,2.471,E1
1809.2928,ABAB,ABB-122,9.113,-63.1759,82.818,8.256,0.1602,2.507,BSMT
1809.4452,ABAB,ABB-122,9.113,-61.5685,82.87,9.14,0.15,2.519,
1809.5976,ABAB,ABB-122,9.113,-59.961,82.923,10.119,0.1399,2.514,
1809.75,ABAB,ABB-122,9.113,-58.3536,83.667,11.203,0.1316,2.509,
1809.9024,ABAB,ABB-122,9.113,-56.7462,84.411,11.749,0.1264,2.546,
1810.0548,ABAB,ABB-122,9.051,-55.1397,85.155,12.321,0.1254,2.57,
1810.2072,ABAB,ABB-122,8.988,-53.7463,85.294,12.921,0.1244,2.595,
1810.3596,ABAB,ABB-122,8.925,-52.3529,85.433,13.55,0.1234,2.599,
1810.512,ABAB,ABB-122,8.883,-50.9605,85.571,13.88,0.1225,2.602,
1810.6644,ABAB,ABB-122,8.927,-49.567,87.35,14.218,0.1169,2.604,
1810.8168,ABAB,ABB-122,8.971,-49.0996,89.13,14.565,0.1092,2.59,
1810.9692,ABAB,ABB-122,9.015,-48.6322,90.909,15.033,0.1029,2.577,
1811.1216,ABAB,ABB-122,8.973,-48.1647,92.855,15.516,0.0985,2.562,
1811.274,ABAB,ABB-122,8.931,-47.6963,94.802,16.015,0.0926,2.539,
1811.4264,ABAB,ABB-122,8.959,-47.2289,96.749,16.529,0.0868,2.542,
1811.5788,ABAB,ABB-122,8.987,-47.8814,98.696,16.912,0.086,2.545,
1811.7312,ABAB,ABB-122,9.03,-48.533,97.783,17.303,0.0851,2.572,
1811.8836,ABAB,ABB-122,9.073,-50.1486,96.87,17.704,0.0882,2.587,
1812.036,ABAB,ABB-122,9.074,-51.7642,95.957,17.614,0.0913,2.571,
1812.1884,ABAB,ABB-122,9.076,-52.5297,94.261,17.525,0.097,2.551,
1812.3408,ABAB,ABB-122,9.077,-53.2963,92.565,17.218,0.1004,2.537,
1812.4932,ABAB,ABB-122,9.078,-54.0619,90.868,16.917,0.0989,2.547,
1812.6456,ABAB,ABB-122,9.154,-54.8284,91.302,16.62,0.0974,2.561,
1812.798,ABAB,ABB-122,9.229,-55.594,91.736,16.329,0.0982,2.576,
1812.9504,ABAB,ABB-122,9.23,-56.1226,92.169,16.27,0.1025,2.572,
1813.1028,ABAB,ABB-122,9.231,-56.6511,91.173,16.211,0.1076,2.569,
1813.2552,ABAB,ABB-122,9.232,-57.1787,90.176,16.152,0.1117,2.542,
1813.4076,ABAB,ABB-122,9.257,-58.2163,88.602,16.093,0.1158,2.527,
1813.56,ABAB,ABB-122,9.283,-59.2539,87.028,16.316,0.1197,2.499,
1813.7124,ABAB,ABB-122,9.282,-60.2904,85.453,16.542,0.1237,2.511,
1813.8648,ABAB,ABB-122,9.281,-60.998,83.879,16.771,0.1308,2.522,
1814.0172,ABAB,ABB-122,9.256,-61.7066,84.21,17.003,0.1348,2.523,
1814.1696,ABAB,ABB-122,9.232,-61.6231,84.542,17.641,0.1387,2.523,
1814.322,ABAB,ABB-122,9.207,-61.5397,84.873,18.303,0.1424,2.543,
1814.4744,ABAB,ABB-122,9.237,-61.4573,86.557,18.991,0.146,2.559,
1814.6268,ABAB,ABB-122,9.267,-60.2958,88.241,19.87,0.1472,2.549,
1814.7792,ABAB,ABB-122,9.297,-59.1334,89.924,20.791,0.1485,2.52,
1814.9316,ABAB,ABB-122,9.283,-57.972,90.566,21.754,0.1453,2.5,
1815.084,ABAB,ABB-122,9.268,-56.8106,91.207,22.379,0.1421,2.48,
1815.2364,ABAB,ABB-122,9.253,-55.0961,91.848,23.022,0.1389,2.494,
1815.3888,ABAB,ABB-122,9.269,-53.3827,91.367,23.325,0.1332,2.507,
1815.5412,ABAB,ABB-122,9.285,-51.6683,90.886,23.631,0.1275,2.516,
1815.6936,ABAB,ABB-122,9.3,-51.4698,90.405,23.942,0.1207,2.525,
1815.846,ABAB,ABB-122,9.316,-51.2704,90.778,24.079,0.117,2.536,
1815.9984,ABAB,ABB-122,9.321,-51.072,91.15,24.217,0.1134,2.55,
1816.1508,ABAB,ABB-122,9.326,-50.8725,91.523,24.355,0.1194,2.564,
1816.3032,ABAB,ABB-122,9.331,-50.8191,90.814,24.495,0.1271,2.584,
1816.4556,ABAB,ABB-122,9.364,-50.7647,90.105,25.025,0.1331,2.578,
1816.608,ABAB,ABB-122,9.398,-50.7103,89.397,25.567,0.1307,2.571,
1816.7604,ABAB,ABB-122,9.432,-50.6558,91.023,26.121,0.133,2.562,
1816.9128,ABAB,ABB-122,9.558,-50.5664,92.649,26.676,0.1269,2.553,
1817.0652,ABAB,ABB-122,9.685,-50.477,95.067,27.243,0.1207,2.572,
1817.2176,ABAB,ABB-122,9.755,-50.3875,97.484,27.823,0.109,2.592,
1817.37,ABAB,ABB-122,9.657,-50.3881,97.36,28.414,0.0952,2.563,
1817.5224,ABAB,ABB-122,9.559,-50.3887,95.727,28.593,0.094,2.569,
1817.6748,ABAB,ABB-122,9.496,-50.3892,94.094,28.773,0.0973,2.576,
1817.8272,ABAB,ABB-122,9.433,-50.3898,100.027,28.954,0.1005,2.549,
1817.9796,ABAB,ABB-122,9.37,-50.3914,101.309,28.794,0.1038,2.531,
1818.132,ABAB,ABB-122,9.385,-49.758,102.591,28.634,0.1107,2.54,
1818.2844,ABAB,ABB-122,9.4,-49.1235,102.075,28.475,0.1177,2.539,
1818.4368,ABAB,ABB-122,9.415,-48.4911,101.559,28.317,0.1241,2.526,
1818.5892,ABAB,ABB-122,9.377,-47.8567,101.044,27.7,0.1305,2.513,
1818.7416,ABAB,ABB-122,9.34,-47.9672,100.528,27.097,0.1415,2.502,
1818.894,ABAB,ABB-122,9.302,-48.0768,100.012,26.508,0.15,2.492,
1819.0464,ABAB,ABB-122,9.335,-48.1864,102.082,25.576,0.1546,2.481,
1819.1988,ABAB,ABB-122,9.367,-48.1279,104.151,24.678,0.1592,2.489,
1819.3512,ABAB,ABB-122,9.399,-48.0695,103.679,23.811,0.1498,2.496,
1819.5036,ABAB,ABB-122,9.385,-48.0111,103.207,22.975,0.1403,2.504,
1819.656,ABAB,ABB-122,9.37,-47.9527,102.735,22.194,0.1375,2.516,
1819.8084,ABAB,ABB-122,9.355,-47.8932,101.067,21.439,0.1382,2.532,
1819.9608,ABAB,ABB-122,9.34,-47.6948,99.4,21.058,0.1388,2.528,
1820.1132,ABAB,ABB-122,9.34,-47.4954,97.733,20.683,0.1406,2.535,
1820.2656,ABAB,ABB-122,9.34,-47.2969,98.129,20.316,0.1435,2.519,
1820.418,ABAB,ABB-122,9.339,-47.0975,98.526,20.214,0.1465,2.489,
1820.5704,ABAB,ABB-122,9.339,-47.4131,98.923,20.112,0.1487,2.491,
1820.7228,ABAB,ABB-122,9.35,-47.7286,97.608,20.011,0.1465,2.493,
1820.8752,ABAB,ABB-122,9.361,-48.0432,96.294,20.295,0.1442,2.491,
1821.0276,ABAB,ABB-122,9.372,-47.8478,97.1,20.582,0.142,2.499,
1821.18,ABAB,ABB-122,9.383,-47.6524,97.907,20.873,0.1419,2.506,
1821.3324,ABAB,ABB-122,9.368,-47.4569,101.946,21.486,0.1418,2.5,
1821.4848,ABAB,ABB-122,9.353,-47.2605,105.985,22.117,0.1487,2.516,
1821.6372,ABAB,ABB-122,9.338,-46.6941,110.025,23.054,0.1555,2.511,
1821.7896,ABAB,ABB-122,9.323,-46.1286,109.638,24.031,0.1539,2.507,
1821.942,ABAB,ABB-122,9.3,-45.5982,109.252,25.049,0.1522,2.511,
1822.0944,ABAB,ABB-122,9.276,-45.0678,105.903,26.11,0.145,2.518,
1822.2468,ABAB,ABB-122,9.253,-44.5373,102.553,27.41,0.1378,2.526,
1822.3992,ABAB,ABB-122,9.17,-44.0069,99.204,28.774,0.1285,2.521,
1822.5516,ABAB,ABB-122,9.088,-43.4855,100.871,30.206,0.124,2.54,
1822.704,ABAB,ABB-122,9.005,-42.9651,100.489,31.393,0.1195,2.547,
1822.8564,ABAB,ABB-122,8.93,-43.7326,100.107,32.626,0.1141,2.555,
1823.0088,ABAB,ABB-122,8.854,-44.5002,99.912,33.907,0.1086,2.566,
1823.1612,ABAB,ABB-122,8.779,-46.6548,99.717,34.536,0.1033,2.575,
1823.3136,ABAB,ABB-122,8.799,-48.8103,99.523,35.177,0.1017,2.569,
1823.466,ABAB,ABB-122,8.818,-49.6429,100.575,35.83,0.1001,2.579,
1823.6184,ABAB,ABB-122,8.838,-50.4755,101.627,36.331,0.1019,2.59,
1823.7708,ABAB,ABB-122,8.814,-50.284,102.678,36.84,0.1019,2.587,
1823.9232,ABAB,ABB-122,8.789,-50.0926,101.802,37.355,0.1019,2.585,
1824.0756,ABAB,ABB-122,8.764,-49.9012,100.925,37.878,0.102,2.569,
1824.228,ABAB,ABB-122,8.679,-49.7088,100.048,38.236,0.0951,2.577,
1824.3804,ABAB,ABB-122,8.594,-49.6693,100.158,38.598,0.0874,2.568,
1824.5328,ABAB,ABB-122,8.509,-49.6299,100.267,38.963,0.0836,2.509,
1824.6852,ABAB,ABB-122,8.424,-49.5905,100.376,39.331,0.0799,2.51,
1824.8376,ABAB,ABB-122,8.457,-49.378,100.486,39.412,0.0761,2.531,
1824.99,ABAB,ABB-122,8.489,-49.166,97.642,39.494,0.0743,2.553,
1825.1424,ABAB,ABB-122,8.522,-49.072,94.799,39.575,0.0725,2.583,
1825.2948,ABAB,ABB-122,8.555,-48.979,91.955,39.657,0.0724,2.573,
1825.4472,ABAB,ABB-122,8.532,-48.885,86.776,38.808,0.0723,2.563,
1825.5996,ABAB,ABB-122,8.509,-48.792,81.598,37.978,0.0734,2.553,
1825.752,ABAB,ABB-122,8.485,-48.698,75.014,37.165,0.0746,2.55,
1825.9044,ABAB,ABB-122,8.462,-48.605,40.812,36.287,0.0758,2.544,
1826.0568,ABAB,ABB-122,8.408,-48.963,6.611,35.429,0.0769,2.541,
1826.2092,ABAB,ABB-122,8.355,-49.322,4.47,34.591,0.0756,2.537,
1826.3616,ABAB,ABB-122,8.301,-49.681,2.329,34.279,0.0743,2.546,
1826.514,ABAB,ABB-122,8.247,-50.04,0.189,33.969,0.0733,2.556,
1826.6664,ABAB,ABB-122,8.243,-50.098,0.416,33.662,0.0744,2.566,
1826.8188,ABAB,ABB-122,8.238,-50.157,0.642,33.358,0.0754,2.581,
1826.9712,ABAB,ABB-122,8.234,-50.216,0.869,33.057,0.0765,2.564,
1827.1236,ABAB,ABB-122,8.229,-50.275,1.096,33.072,0.0758,2.539,
1827.276,ABAB,ABB-122,8.139,-50.334,1.322,33.087,0.075,2.515,
1827.4284,ABAB,ABB-122,8.048,-50.332,1.549,33.102,0.0743,2.505,
1827.5808,ABAB,ABB-122,7.938,-50.329,1.349,33.117,0.0736,2.489,
1827.7332,ABAB,ABB-122,7.748,-50.327,1.148,33.132,0.0716,2.467,
1827.8856,ABAB,ABB-122,7.558,-50.325,0.948,33.147,0.0697,2.438,
1828.038,ABAB,ABB-122,7.427,-50.323,0.747,33.361,0.0599,2.409,
1828.1904,ABAB,ABB-122,7.49,-50.126,0.547,33.576,0.052,2.412,
1828.3428,ABAB,ABB-122,7.554,-49.929,0.567,33.792,0.0361,2.415,
1828.4952,ABAB,ABB-122,7.51,-49.732,0.587,34.011,0.0194,2.427,
1828.6476,ABAB,ABB-122,7.467,-49.529,0.608,34.404,0.0063,2.438,
1828.8,ABAB,ABB-122,7.424,-49.326,0.628,34.801,0.0046,2.455,
